HMDPX,HMDPY,HMDPZ,HMDRX,HMDRY,HMDRZ
0.2376,1.7634,-1.0808,7.3585,351.5704,4.3588
0.2378,1.7634,-1.0811,7.4676,351.6231,4.3272
0.2381,1.7633,-1.0815,7.6053,351.6923,4.334
0.2381,1.7634,-1.0816,7.6176,351.6926,4.3287
0.2383,1.7635,-1.0819,7.649,351.7576,4.3635
0.2384,1.7638,-1.0824,7.5553,351.7835,4.4152
0.2384,1.7644,-1.0835,7.2874,351.7653,4.4775
0.2383,1.7646,-1.0838,7.1933,351.7513,4.4913
0.2382,1.765,-1.0848,6.8791,351.7751,4.6608
0.2381,1.765,-1.0851,6.8196,351.7558,4.7271
0.238,1.765,-1.0856,6.7673,351.6978,4.8007
0.2379,1.7651,-1.0858,6.7722,351.6711,4.8103
0.2376,1.7652,-1.0865,6.6957,351.6089,4.92
0.2376,1.7653,-1.0868,6.6289,351.5949,4.9513
0.2376,1.7655,-1.0874,6.5443,351.6084,5.0103
0.2377,1.7655,-1.0878,6.5137,351.6754,5.0266
0.2378,1.7654,-1.088,6.5394,351.7621,5.0357
0.2384,1.7651,-1.0882,6.6634,352.2053,5.0588
0.2387,1.7649,-1.0883,6.6888,352.3797,5.0915
0.2392,1.7647,-1.0884,6.8606,352.9,5.2344
0.2395,1.7648,-1.0885,6.7639,353.0432,5.3317
0.2398,1.765,-1.0886,6.6507,353.3685,5.3741
0.2398,1.7651,-1.0887,6.6015,353.4105,5.3611
0.2396,1.7652,-1.0888,6.4811,353.4057,5.4106
0.2394,1.7653,-1.0889,6.4957,353.3765,5.3973
0.2387,1.7651,-1.0888,6.4828,353.1925,5.4263
0.2384,1.765,-1.0888,6.5247,353.1465,5.4342
0.2376,1.7646,-1.0885,6.7858,353.0048,5.4519
0.2374,1.7645,-1.0884,6.8817,352.9904,5.4397
0.237,1.7642,-1.0882,6.9834,353.0576,5.4398
0.2368,1.7642,-1.0882,7.002,353.082,5.4555
0.2363,1.7641,-1.088,7.0211,353.165,5.5069
0.236,1.7641,-1.088,7.0851,353.258,5.5833
0.2358,1.764,-1.0879,7.0989,353.2925,5.6166
0.2356,1.764,-1.0879,7.0824,353.2956,5.6281
0.2356,1.764,-1.0878,7.0998,353.3042,5.6294
0.2356,1.7639,-1.0877,7.1438,353.3638,5.6646
0.2356,1.7639,-1.0877,7.12,353.4713,5.761
0.2357,1.7639,-1.0878,7.0377,353.6837,6.0145
0.2359,1.7643,-1.0884,6.7762,354.3068,6.64
0.2358,1.7646,-1.0891,6.3858,354.5748,7.2638
0.2349,1.7649,-1.0901,6.3484,354.3593,7.6404
0.2323,1.7651,-1.0919,6.1759,352.6637,8.3839
0.2309,1.7652,-1.0925,6.1581,351.6245,8.469
0.2278,1.7654,-1.0935,6.1174,349.564,8.8537
0.2266,1.7654,-1.0938,6.0167,348.9442,9.0934
0.2254,1.7654,-1.0946,6.2513,348.6485,9.4051
0.2251,1.7654,-1.0949,6.2745,348.6703,9.621
0.2263,1.7654,-1.0947,6.3302,349.5405,9.4092
0.2266,1.7654,-1.0946,6.2925,349.9388,9.4105
0.227,1.7652,-1.0945,6.2854,350.2253,9.3362
0.2275,1.765,-1.0944,6.4181,350.5429,9.2663
0.2274,1.7649,-1.0945,6.5389,350.4908,9.2273
0.2272,1.7649,-1.0946,6.5567,350.2786,9.1878
0.2265,1.7649,-1.095,6.507,349.5853,9.0095
0.2265,1.765,-1.0952,6.4906,349.4785,8.8848
0.2266,1.7651,-1.0952,6.5673,349.5834,8.865
0.2271,1.7649,-1.0952,6.6533,349.6833,8.7434
0.2275,1.7647,-1.0951,6.7214,349.865,8.5917
0.2284,1.7643,-1.0948,6.8998,350.1485,8.471
0.2286,1.7641,-1.0947,7.025,350.2591,8.4206
0.2291,1.7637,-1.0944,7.3152,350.4564,8.3329
0.2292,1.7638,-1.0944,7.3192,350.4157,8.2797
0.2295,1.7638,-1.0943,7.3216,350.5317,8.2237
0.2302,1.7639,-1.0944,7.3579,350.8664,8.2286
0.2305,1.7639,-1.0944,7.309,350.9512,8.1662
0.2309,1.764,-1.0945,7.28,350.9617,8.0774
0.2312,1.764,-1.0945,7.3093,350.9995,7.9715
0.2315,1.7639,-1.0944,7.3778,351.014,7.9241
0.2316,1.7639,-1.0944,7.3992,351.0309,7.8976
0.232,1.7638,-1.0944,7.4509,351.0514,7.8538
0.2323,1.7636,-1.0944,7.5571,351.1433,7.8115
0.2327,1.7634,-1.0944,7.6298,351.2385,7.7834
0.233,1.7632,-1.0944,7.8332,351.3291,7.6867
0.2331,1.7631,-1.0944,7.9714,351.2448,7.5839
0.2331,1.7631,-1.0943,7.9562,351.1973,7.5319
0.2332,1.7632,-1.0943,7.9452,351.0679,7.4105
0.2333,1.7633,-1.0943,7.9284,351.0528,7.3868
0.2334,1.7633,-1.0943,7.894,351.0664,7.3456
0.2335,1.7633,-1.0942,7.9215,351.0859,7.3118
0.2337,1.7632,-1.094,7.9771,351.1723,7.2901
0.2338,1.7632,-1.0939,8.0778,351.26,7.2233
0.2338,1.7632,-1.0938,8.1189,351.3234,7.1974
0.2336,1.7632,-1.0936,8.2022,351.459,7.1605
0.2336,1.7631,-1.0934,8.2976,351.5019,7.1562
0.2332,1.7627,-1.0931,8.5608,351.5788,7.1708
0.2326,1.7618,-1.0924,9.1337,351.5263,7.1038
0.232,1.761,-1.0917,9.6835,351.5423,7.0306
0.2314,1.7597,-1.0908,10.4504,351.525,6.907
0.2309,1.7587,-1.0903,10.8754,351.6234,6.962
0.2303,1.7577,-1.0897,11.4127,351.5946,6.8715
0.2299,1.7578,-1.0897,11.6302,351.6697,6.9081
0.2299,1.7579,-1.0897,11.5442,351.6727,6.9189
0.2297,1.7579,-1.0897,11.4779,351.6829,6.9588
0.2294,1.758,-1.0896,11.4844,351.7004,6.9943
0.2288,1.7581,-1.0895,11.4055,351.6918,7.0382
0.2286,1.7582,-1.0895,11.3591,351.7073,7.0636
0.2282,1.7586,-1.0896,11.1546,351.6909,7.0141
0.2281,1.7589,-1.0895,10.9366,351.7534,6.9646
0.2281,1.759,-1.0893,10.7804,351.791,6.9032
0.2285,1.7591,-1.0887,10.3854,351.8943,6.6205
0.2287,1.7593,-1.0883,10.1083,351.9538,6.4247
0.2293,1.7595,-1.088,9.7961,352.0356,6.1656
0.2294,1.7597,-1.088,9.7905,352.1328,6.1151
0.2299,1.7602,-1.0878,9.4618,352.2597,5.9017
0.2305,1.7607,-1.0877,9.1031,352.3468,5.7474
0.231,1.761,-1.0876,8.8544,352.4496,5.6364
0.2315,1.7614,-1.0874,8.5802,352.653,5.5669
0.2323,1.7617,-1.0871,8.3498,352.8827,5.3975
0.2327,1.7618,-1.0869,8.2323,352.9685,5.3407
0.2338,1.7621,-1.0861,7.8897,353.2412,5.0816
0.2341,1.7623,-1.0859,7.8515,353.3621,5.0313
0.2354,1.7626,-1.085,7.4744,353.621,4.7674
0.236,1.763,-1.0846,7.1574,353.8103,4.6898
0.2379,1.7664,-1.0841,4.5507,354.3745,4.4264
0.2392,1.7694,-1.0846,2.1054,354.8581,4.2284
0.2397,1.7698,-1.0851,2.1834,355.0259,4.0687
0.2399,1.7686,-1.0852,3.4214,355.0204,4.1674
0.2404,1.7683,-1.085,3.8068,355.1644,4.0185
0.2413,1.7672,-1.0838,4.6001,355.2197,3.9714
0.2415,1.7666,-1.0831,5.0153,355.2198,3.8941
0.2416,1.7657,-1.0819,5.7986,355.2378,3.9653
0.2418,1.7648,-1.0805,6.364,355.1431,4.0656
0.2416,1.764,-1.0796,6.9887,355.1296,4.0733
0.2414,1.7641,-1.0788,6.8467,354.8704,4.0511
0.2407,1.7632,-1.0767,7.4249,354.4144,3.8611
0.2398,1.7617,-1.0743,8.7369,353.8515,3.842
0.2395,1.7608,-1.0731,9.3371,353.6035,3.9274
0.2389,1.7589,-1.0704,10.2383,353.6524,4.2094
0.2389,1.7585,-1.0692,10.2391,353.5991,4.4226
0.2388,1.7588,-1.069,9.9872,353.8064,4.3968
0.2386,1.7586,-1.0679,10.1708,353.8542,4.4427
0.2385,1.7586,-1.0673,10.1642,353.7283,4.4241
0.2381,1.7586,-1.0658,10.2762,353.4202,4.341
0.2376,1.7583,-1.0639,10.532,352.8692,4.212
0.2373,1.7573,-1.0621,10.8106,352.3722,4.1527
0.237,1.7556,-1.0597,11.6441,351.9934,3.9924
0.2372,1.755,-1.059,11.9314,351.8745,4.0507
0.2376,1.7547,-1.0584,11.71,351.7123,3.832
0.2377,1.7547,-1.0581,11.7548,351.6172,3.7568
0.2381,1.7546,-1.0574,11.9259,351.3778,3.5508
0.2384,1.7544,-1.057,12.0331,351.1726,3.4547
0.2385,1.7543,-1.0568,12.1693,351.065,3.4327
0.2388,1.7541,-1.0566,12.2171,350.7985,3.3669
0.2389,1.7543,-1.0565,12.2177,350.5983,3.2794
0.2392,1.7546,-1.0568,12.0564,350.2493,3.1298
0.2393,1.755,-1.057,11.9793,350.1067,3.0593
0.2394,1.7556,-1.0575,11.6348,350.0022,3.0765
0.2395,1.7564,-1.0584,11.2014,349.6921,3.0246
0.2395,1.757,-1.0591,11.0032,349.4878,2.995
0.2393,1.7578,-1.0602,10.6324,349.1689,2.8618
0.2391,1.7582,-1.0611,10.4169,348.9669,2.8852
0.2387,1.7588,-1.0622,10.2192,348.7025,2.8636
0.2381,1.7597,-1.064,9.8091,348.4363,2.823
0.2378,1.76,-1.0648,9.5752,348.3201,2.8191
0.2368,1.7608,-1.0666,9.2572,348.1484,2.8909
0.2363,1.7611,-1.0672,9.1591,348.1448,2.9913
0.2348,1.7621,-1.0695,8.6381,347.9265,3.2944
0.2343,1.7627,-1.0702,8.5402,347.8592,3.3984
0.2325,1.7646,-1.0731,7.5431,347.7393,4.1579
0.2315,1.7662,-1.0745,6.7929,347.4965,4.6889
0.2311,1.7668,-1.075,6.487,347.2568,4.8084
0.2307,1.7669,-1.0752,6.3594,346.9589,4.72
0.2307,1.7668,-1.0751,6.3608,346.7943,4.6627
0.2307,1.7664,-1.0749,6.5265,346.8141,4.6329
0.2305,1.7663,-1.0748,6.5498,346.7207,4.6876
0.2304,1.7662,-1.0747,6.5247,346.661,4.7216
0.2306,1.7663,-1.0745,6.5162,346.6536,4.7559
0.2311,1.7664,-1.0744,6.3966,346.7344,4.7607
0.2322,1.767,-1.0746,6.0924,346.9172,4.594
0.2339,1.7676,-1.0752,5.6051,347.3372,4.3602
0.2345,1.7678,-1.0754,5.4214,347.4238,4.2713
0.2355,1.7683,-1.0761,5.0256,347.5572,4.0236
0.2356,1.7684,-1.0763,5.0513,347.5352,3.9891
0.2361,1.7685,-1.077,4.9947,347.5565,3.9156
0.2366,1.7691,-1.0783,4.7576,347.4987,3.8079
0.2368,1.7696,-1.0792,4.3834,347.4288,3.8381
0.237,1.7702,-1.0802,4.0671,347.2342,3.858
0.237,1.7705,-1.0805,3.9865,347.1852,3.8154
0.237,1.771,-1.0813,3.6714,347.1661,3.8419
0.2371,1.7713,-1.0818,3.4797,347.1365,3.8645
0.237,1.7712,-1.0819,3.5774,347.1331,3.8335
0.2369,1.7713,-1.0826,3.5175,347.1108,3.8609
0.2368,1.7715,-1.083,3.3992,347.1273,3.8859
0.2368,1.7716,-1.0832,3.3742,347.132,3.9029
0.2367,1.7721,-1.0841,3.0884,347.1486,3.9997
0.2367,1.7722,-1.0843,2.9868,347.1061,4.0162
0.2367,1.7724,-1.0847,2.864,347.1762,4.0604
0.2367,1.7724,-1.0848,2.8407,347.1717,4.0568
0.2368,1.7724,-1.0851,2.7744,347.2663,4.0502
0.2369,1.7724,-1.0852,2.7804,347.3337,4.0403
0.2372,1.7724,-1.0855,2.6929,347.4568,3.9741
0.2376,1.7725,-1.0858,2.6556,347.5515,3.9351
0.2378,1.7725,-1.086,2.6275,347.6237,3.8895
0.2382,1.7727,-1.0864,2.5098,347.7312,3.8195
0.2385,1.7728,-1.0866,2.3834,347.7821,3.7912
0.2388,1.7729,-1.087,2.3202,347.9016,3.7212
0.239,1.7728,-1.087,2.3202,347.9799,3.7137
0.2393,1.7725,-1.0871,2.5813,348.1062,3.6272
0.2396,1.7718,-1.0871,2.9466,348.1505,3.5514
0.2397,1.7715,-1.087,3.1164,348.2187,3.5016
0.2399,1.7712,-1.0869,3.3992,348.338,3.4038
0.2401,1.7711,-1.0871,3.4858,348.4134,3.378
0.2401,1.7711,-1.0872,3.5239,348.4515,3.3845
0.24,1.7708,-1.0875,3.7243,348.486,3.3791
0.24,1.7707,-1.0876,3.805,348.5002,3.3694
0.2398,1.7702,-1.0877,4.1694,348.4491,3.3432
0.2397,1.77,-1.0877,4.2266,348.4717,3.3667
0.2396,1.7699,-1.0879,4.3324,348.4943,3.3804
0.2396,1.7697,-1.0881,4.4255,348.5262,3.3763
0.2395,1.7696,-1.0882,4.4997,348.5452,3.3718
0.2395,1.7695,-1.0885,4.6452,348.5184,3.3806
0.2394,1.7694,-1.0886,4.6907,348.5311,3.387
0.2393,1.7691,-1.0888,5.0114,348.477,3.3627
-0.0068,1.79,-0.6288,7.085,3.2301,2.1713
-0.0066,1.7897,-0.6301,7.2002,3.36,2.0158
-0.0066,1.7895,-0.6313,7.3892,3.5026,1.9282
-0.0066,1.7894,-0.6321,7.4425,3.5111,1.8921
-0.0065,1.7892,-0.6331,7.5332,3.5171,1.8267
-0.0065,1.7889,-0.6342,7.6905,3.5211,1.7611
-0.0065,1.7886,-0.6358,7.9265,3.5363,1.6529
-0.0065,1.7887,-0.6368,7.9228,3.5183,1.6375
-0.0066,1.7888,-0.6376,7.9069,3.4833,1.6076
-0.0069,1.789,-0.6401,7.8331,3.3,1.6253
-0.007,1.789,-0.6411,7.8045,3.2121,1.6592
-0.0074,1.7891,-0.6433,7.7756,3.0344,1.6507
-0.0075,1.7892,-0.6443,7.7571,2.903,1.636
-0.0079,1.7893,-0.6459,7.7675,2.8088,1.6573
-0.008,1.7893,-0.6469,7.8017,2.6845,1.6913
-0.0083,1.7893,-0.6486,7.8244,2.4758,1.7424
-0.0086,1.7891,-0.6502,7.9466,2.2588,1.7494
-0.0086,1.7891,-0.6509,8.0224,2.1581,1.7565
-0.0086,1.7889,-0.6519,8.071,2.0497,1.7553
-0.0085,1.7886,-0.6533,8.2342,1.955,1.7185
-0.0085,1.7884,-0.6547,8.4339,1.9222,1.7368
-0.0082,1.7882,-0.6563,8.5766,1.821,1.7354
-0.008,1.788,-0.6577,8.7443,1.781,1.726
-0.0078,1.7879,-0.6591,8.8258,1.7691,1.7419
-0.0076,1.7879,-0.6604,8.8918,1.7829,1.7697
-0.0072,1.7879,-0.662,8.9267,1.8317,1.7814
-0.0064,1.7876,-0.6645,9.0482,1.9555,1.7643
-0.006,1.7874,-0.6656,9.2254,2.0259,1.7303
-0.0044,1.7858,-0.6682,10.2294,2.3957,1.5064
-0.0036,1.7848,-0.6692,10.9286,2.6033,1.4419
-0.0023,1.7828,-0.6707,12.4773,3.1911,1.4091
-0.0017,1.7819,-0.6716,13.2176,3.3075,1.3285
-0.0009,1.7794,-0.6729,14.3729,3.5307,1.3264
-0.0008,1.7782,-0.6735,15.051,3.7128,1.3233
-0.0008,1.776,-0.6744,15.5387,3.4692,1.4229
-0.0012,1.7752,-0.6746,15.7461,3.1184,1.3499
-0.0021,1.7722,-0.6745,16.5924,2.6783,1.507
-0.0024,1.7707,-0.6749,17.7404,2.1633,1.4857
-0.0029,1.7686,-0.6754,18.5386,1.7494,1.0896
-0.0029,1.7685,-0.676,18.5916,1.5882,1.023
-0.003,1.7692,-0.6766,18.2563,1.7788,1.0678
-0.0031,1.7697,-0.6768,18.1139,1.8952,1.0677
-0.0035,1.7703,-0.6782,17.8963,2.0574,1.0544
-0.0043,1.7718,-0.6803,17.3185,2.5868,1.2665
-0.0046,1.7721,-0.6808,17.1211,2.6985,1.3869
-0.0058,1.773,-0.6817,16.3355,2.9573,1.4964
-0.0061,1.7731,-0.6819,16.235,2.9302,1.5609
-0.0078,1.7743,-0.6834,15.603,3.0809,1.7229
-0.0084,1.775,-0.6841,15.148,3.0318,1.8564
-0.0104,1.7768,-0.6857,14.2499,3.2326,2.1367
-0.0108,1.7772,-0.686,14.1179,3.2173,2.2165
-0.0119,1.778,-0.6868,13.8479,3.3207,2.4824
-0.0127,1.7788,-0.6876,13.3726,3.2945,2.6823
-0.0136,1.7797,-0.6885,13.0131,3.3329,2.7421
-0.0141,1.7801,-0.6889,12.8066,3.4029,2.7365
-0.0149,1.7811,-0.6897,12.4486,3.4048,2.7173
-0.0155,1.7816,-0.6901,12.2689,3.3742,2.8143
-0.0161,1.7823,-0.6904,12.076,3.3335,2.9152
-0.0165,1.7828,-0.6904,11.8804,3.1781,2.9745
-0.0168,1.7831,-0.69,11.8875,3.1453,3.0562
-0.0172,1.784,-0.6879,11.9795,3.5295,3.7576
-0.0172,1.7842,-0.687,11.9346,3.5686,3.9025
-0.0175,1.7843,-0.6827,12.1599,3.2429,4.6903
-0.0176,1.7842,-0.6806,12.3443,2.8892,4.9843
-0.0174,1.7831,-0.6756,13.145,1.4495,5.7231
-0.017,1.7826,-0.6733,13.375,0.7786,6.0741
-0.0148,1.7814,-0.6687,13.8392,359.3163,6.6325
-0.0134,1.781,-0.6663,14.0712,358.8413,6.8581
-0.0097,1.7805,-0.661,13.6297,358.526,7.2431
-0.008,1.7798,-0.6586,13.3965,358.477,7.5582
-0.0063,1.7771,-0.6563,13.0039,358.775,7.8156
-0.0054,1.7729,-0.6576,13.6189,359.079,8.0717
-0.0045,1.7696,-0.6595,14.7323,359.331,8.2992
-0.0046,1.7688,-0.6703,16.431,359.6228,7.8788
-0.0045,1.7693,-0.676,16.8267,359.7601,7.4083
-0.0058,1.7732,-0.6914,14.658,0.8693,6.0804
-0.0069,1.7739,-0.6991,14.2534,1.8234,5.5435
-0.0119,1.7737,-0.7147,13.9405,4.3701,4.7095
-0.0169,1.773,-0.7222,13.8997,5.7913,4.5995
-0.0285,1.7712,-0.7369,13.7385,8.0299,4.7435
-0.0354,1.7706,-0.7444,14.1761,8.9219,4.8295
-0.0511,1.7708,-0.7586,14.7004,10.3613,5.2144
-0.0606,1.7712,-0.7652,15.0488,10.675,5.3896
-0.0775,1.7707,-0.7784,15.9456,11.0499,5.6411
-0.0857,1.771,-0.7837,16.2421,10.8928,5.6093
-0.101,1.7711,-0.7935,17.146,11.0096,5.8997
-0.1137,1.7725,-0.8021,17.5341,10.6146,6.9945
-0.1192,1.7737,-0.8065,17.5913,10.6765,7.3217
-0.1295,1.7785,-0.8159,17.966,11.5365,7.1682
-0.1343,1.7817,-0.8209,17.4292,11.8738,7.2296
-0.1446,1.7859,-0.8307,16.0215,11.7998,7.7798
-0.1496,1.7868,-0.8354,15.6604,11.5143,8.0629
-0.1586,1.7871,-0.8436,15.4843,10.7081,8.6712
-0.1694,1.7844,-0.8535,16.1607,9.0786,9.5452
-0.171,1.7828,-0.8559,17.0516,8.7299,9.8093
-0.1735,1.781,-0.8609,18.2614,8.323,9.6222
-0.1732,1.7806,-0.8632,18.7506,8.335,9.2954
-0.1734,1.7793,-0.8673,19.36,8.2773,9.083
-0.1726,1.7795,-0.8687,19.4612,8.2494,8.9909
-0.1716,1.7802,-0.8696,19.2769,8.2633,8.8635
-0.1707,1.7804,-0.8717,19.5529,8.3015,8.8004
-0.1692,1.7803,-0.8737,19.7423,8.2496,8.8004
-0.1675,1.7803,-0.8754,19.8686,8.1855,8.7369
-0.1644,1.7802,-0.8781,19.9401,8.2858,8.7299
-0.1602,1.7804,-0.8812,19.9039,8.4107,8.6578
-0.1559,1.7805,-0.884,19.7591,8.5568,8.6655
-0.1485,1.7808,-0.8895,19.5097,8.6263,8.71
-0.1334,1.782,-0.9006,18.6189,8.2238,8.9407
-0.1271,1.7827,-0.9057,18.4024,8.0266,8.741
-0.1155,1.7842,-0.9142,17.6033,7.414,8.3828
-0.1083,1.7852,-0.9194,17.0849,7.3195,8.047
-0.0938,1.7863,-0.9292,16.3316,6.9584,7.4802
-0.0856,1.7868,-0.9347,16.0507,6.6461,7.055
-0.0696,1.787,-0.9453,15.3524,5.8527,6.2176
-0.0609,1.7868,-0.9513,15.1072,5.3457,5.8096
-0.0434,1.7868,-0.9634,14.421,4.2768,5.0794
-0.0343,1.7869,-0.9702,13.7541,3.6094,4.4383
-0.0157,1.7868,-0.9837,12.5672,2.3969,3.22
0.0026,1.7875,-0.9979,11.1997,1.4111,2.3087
0.0113,1.7881,-1.0048,10.2164,0.9507,2.0513
0.0259,1.7913,-1.0188,7.0392,0.1441,3.1955
0.0323,1.7932,-1.026,5.7037,359.8122,3.3285
0.0432,1.796,-1.0404,3.3417,358.854,4.8342
0.049,1.7966,-1.0471,2.6395,358.3524,5.327
0.0608,1.7955,-1.0586,2.3846,357.3372,5.1736
0.0673,1.7948,-1.0637,2.3804,356.8393,5.0281
0.0804,1.7922,-1.071,3.0967,356.2924,4.8032
0.087,1.7911,-1.074,3.364,355.9807,4.4647
0.0999,1.789,-1.0796,3.8075,355.3488,3.396
0.1057,1.7879,-1.0825,3.8325,355.0471,2.7813
0.1165,1.7857,-1.0886,3.8484,354.7614,1.9806
0.1208,1.7845,-1.0914,4.1409,354.8538,1.5606
0.1294,1.7828,-1.0969,4.8998,355.0916,0.901
0.1324,1.7827,-1.0998,5.2256,355.3931,0.98
0.1384,1.7852,-1.1068,3.2845,356.1621,1.3037
0.1404,1.7892,-1.1124,0.7541,357.0732,1.6405
0.1435,1.7934,-1.1236,358.5097,358.5369,2.0559
0.1431,1.7957,-1.1333,357.9525,358.7266,3.2396
0.1429,1.7964,-1.137,358.1905,358.756,3.5479
0.142,1.7963,-1.1408,358.9707,357.724,3.8412
0.1417,1.7961,-1.1423,359.4147,357.1618,3.7779
0.1416,1.7936,-1.1426,0.9625,355.9348,3.401
0.1416,1.7924,-1.1428,1.6233,355.6265,3.1679
0.1428,1.7882,-1.1406,3.0446,355.9571,3.1499
0.1438,1.7865,-1.1397,3.9567,356.3586,3.5049
0.1456,1.7851,-1.1394,4.0263,357.0521,4.2961
0.1466,1.7845,-1.1396,3.8474,357.2698,4.7975
0.1465,1.7832,-1.1398,5.0044,356.7229,4.5637
0.1468,1.7822,-1.1401,6.0349,355.8997,4.7596
0.1489,1.7813,-1.1419,6.9964,354.9261,4.7408
0.1501,1.7815,-1.1431,6.7921,354.5074,4.0981
0.1535,1.7817,-1.1469,6.0263,354.4526,3.1941
0.1544,1.7813,-1.1479,5.8277,354.5464,3.2096
0.1557,1.7814,-1.1503,5.6806,354.6811,3.2741
0.1565,1.7821,-1.1528,5.1998,354.7692,3.2823
0.1546,1.7881,-1.1613,2.8192,353.9235,4.2941
0.1524,1.7915,-1.1654,1.2753,353.1647,4.6671
0.1458,1.7969,-1.1748,357.4582,351.1626,5.9333
0.1431,1.7988,-1.1793,356.5102,350.2845,6.5541
0.1397,1.801,-1.1875,355.4304,349.4483,6.801
0.1387,1.8025,-1.1944,354.6542,349.3378,6.454
0.1383,1.8033,-1.1973,353.89,349.2943,6.43
0.1372,1.8046,-1.2029,352.373,349.2368,6.3109
0.1361,1.8054,-1.2061,351.7862,349.0388,6.4746
0.1335,1.8063,-1.2099,351.0938,348.1525,7.3467
0.127,1.8089,-1.2173,349.3493,345.272,10.3548
0.1237,1.8099,-1.2198,348.2413,343.961,11.5368
0.1199,1.8093,-1.2224,347.3753,343.3703,13.0689
0.119,1.8067,-1.2206,348.27,344.388,12.6788
0.1165,1.8023,-1.217,350.4615,345.6212,11.5038
0.116,1.7988,-1.2129,352.5787,346.032,11.2403
0.1158,1.7912,-1.2063,356.5819,345.5687,10.9528
0.119,1.7836,-1.2012,2.2026,344.8062,8.992
0.1206,1.781,-1.1997,3.7604,344.5226,8.223
0.1255,1.779,-1.1985,3.7509,344.144,6.9645
0.1281,1.7782,-1.1981,4.0004,344.0549,6.2574
0.1341,1.7794,-1.198,3.5369,344.4137,4.8757
0.1399,1.7819,-1.1981,2.7768,345.4091,3.413
0.1428,1.7835,-1.1986,2.4425,346.0876,2.785
0.148,1.7868,-1.1995,0.9225,347.6535,2.4023
0.1501,1.788,-1.1999,0.5303,348.5096,2.1553
0.1541,1.7893,-1.2001,359.9864,350.2698,1.5039
0.156,1.7895,-1.2001,359.9126,351.2045,1.1165
0.1575,1.7883,-1.199,0.1821,352.3691,0.7876
0.1604,1.7856,-1.1978,1.2539,353.952,0.2732
0.1605,1.7833,-1.1966,2.0817,354.5322,0.0192
0.1614,1.7803,-1.1958,3.2511,355.7622,359.349
0.1614,1.7797,-1.1971,3.6866,357.1915,359.1216
0.1614,1.7798,-1.1981,3.6404,357.9587,359.1426
0.1597,1.782,-1.2004,2.642,359.1133,359.5041
0.1587,1.7835,-1.2012,2.281,359.4225,359.6329
0.1557,1.7869,-1.2011,1.4598,359.3571,359.9878
0.1544,1.7876,-1.2006,1.2836,359.2868,0.1826
0.1536,1.7867,-1.199,1.6691,358.7788,0.3489
0.1522,1.7864,-1.1973,1.8351,358.5697,0.3745
0.1513,1.7861,-1.1956,2.0065,358.3229,0.3508
0.1497,1.7845,-1.1903,2.8458,357.5555,359.6554
0.1491,1.7838,-1.1885,3.0985,357.3175,359.3925
0.1476,1.7828,-1.1856,3.5872,356.6603,359.3755
0.1468,1.7825,-1.1844,3.9051,356.3064,359.3993
0.1457,1.7821,-1.1836,4.0993,355.8455,359.3518
0.1443,1.782,-1.182,4.5419,355.0294,359.0849
0.1435,1.782,-1.1816,4.6735,354.7151,358.7874
0.1419,1.7825,-1.1809,4.9349,353.9757,358.5426
0.1399,1.7825,-1.1805,4.7987,353.4041,358.8014
0.139,1.7823,-1.1802,4.873,353.1397,358.8562
0.1369,1.7813,-1.1794,5.56,352.2086,359.018
0.1361,1.7807,-1.179,5.9463,351.7666,359.1461
0.1346,1.7792,-1.1781,6.8551,351.0051,359.2417
0.134,1.7788,-1.1778,7.1976,350.7956,359.2659
0.1339,1.7785,-1.1784,7.2607,350.9266,359.32
0.1341,1.7787,-1.1786,7.0661,351.148,359.3235
0.3695,1.9237,-0.3831,29.6293,357.4539,353.9985
0.3744,1.9229,-0.3761,30.1391,356.9246,353.7218
0.3791,1.9225,-0.3693,30.3139,356.1978,353.5598
0.3842,1.9226,-0.3606,30.1881,354.8177,352.9012
0.3876,1.9224,-0.352,29.7014,352.841,352.1698
0.3892,1.9218,-0.3479,29.7019,351.8262,351.9421
0.393,1.9212,-0.3399,29.9153,350.4099,351.7623
0.396,1.9209,-0.3344,29.7963,349.606,351.6444
0.4001,1.9216,-0.3271,29.6125,348.7512,351.9528
0.4025,1.923,-0.3196,28.6032,345.6066,351.7809
0.4039,1.9237,-0.3159,28.4756,344.03,351.6436
0.4081,1.9245,-0.3084,28.336,342.0824,351.5637
0.4145,1.9237,-0.3006,28.2742,340.3228,351.7147
0.4177,1.9235,-0.2969,28.3441,339.272,351.3537
0.4261,1.9235,-0.2895,27.8776,336.8508,350.8416
0.4358,1.9238,-0.2821,27.1084,334.7611,351.7352
0.4412,1.9236,-0.2785,26.9094,333.6511,351.9802
0.4481,1.9227,-0.2752,27.0549,332.5392,351.9351
0.462,1.9214,-0.2684,27.2822,330.4428,352.3819
0.4704,1.9201,-0.2643,27.4248,329.8261,352.9954
0.4871,1.9166,-0.2574,28.3148,328.4508,353.5019
0.4965,1.9148,-0.2534,29.0011,328.0002,353.7931
0.5145,1.9122,-0.2454,29.4584,327.4107,354.7388
0.5242,1.9105,-0.2413,29.8676,327.3256,355.1569
0.5431,1.9078,-0.2344,31.0587,326.8195,355.5989
0.5613,1.905,-0.2285,31.164,326.191,355.8262
0.5704,1.9035,-0.2256,31.3439,325.5872,355.9304
0.5871,1.899,-0.2205,32.0594,323.6538,354.8895
0.5955,1.8968,-0.2189,32.622,322.5806,354.2505
